,order_id,merchant_id,staff_id
482443,f66a6a38-31d3-47e0-a0e7-fe47d921f985,MERCHANT22282,STAFF0008820
482444,fea84b14-d38e-4b51-b854-35804abc8751,MERCHANT51081,STAFF0012532
482445,58fc8262-91ef-405e-b07b-e26bb7ffaf52,MERCHANT19705,STAFF0025230
482446,b912a32f-b4c5-4ee5-875e-5a289aed58a8,MERCHANT10038,STAFF0000405
482447,f0175f1a-781e-4c23-a414-37a6d315f080,MERCHANT32581,STAFF0054929
482448,6738b018-08a9-404a-b1c7-4f00b0cafe93,MERCHANT25251,STAFF0042807
482449,5e4a8fee-e97a-4169-8eb1-6702aab81e5b,MERCHANT50173,STAFF0005749
482450,e3ac7139-7ded-4b38-a1ef-7fd97c9274e3,MERCHANT1596,STAFF0009582
482451,a3f67efd-7bc3-4ccb-b57e-7d1757fce5fc,MERCHANT13597,STAFF0052993
482452,5371a708-c25a-4245-a1ac-509929553a00,MERCHANT63873,STAFF0045638
482453,aa35a7c3-cbce-4f45-8479-a9cbec8cc766,MERCHANT3335,STAFF0035748
482454,b30a8cf5-e783-4606-b942-6b69ab984431,MERCHANT43085,STAFF0025912
482455,5f3f312e-6ed2-4e38-87a2-b4f735566eb4,MERCHANT58651,STAFF0064780
482456,6495adb6-8349-4aac-9195-a44dafee842a,MERCHANT20203,STAFF0015644
482457,eb9154a4-e007-4304-a0f9-56b0aab47160,MERCHANT40310,STAFF0003479
482458,2075d3fb-9c51-418f-b11a-cdf2047696b4,MERCHANT16084,STAFF0039859
482459,3c6b92df-bbd8-46d0-a284-4962c977e182,MERCHANT35414,STAFF0026379
482460,b282df16-942a-4007-8d25-801f0b368f18,MERCHANT65239,STAFF0064780
482461,8176096c-c670-45cc-b068-d4cee9e21fa8,MERCHANT20025,STAFF0044772
482462,fbf1f694-9ede-40ad-9cac-cf961ca1a3a0,MERCHANT18801,STAFF0035277
482463,99b4fce3-1a5b-4dbb-aed2-52a1c33c54b8,MERCHANT18855,STAFF0018984
482464,4923ac24-9b61-47c3-90ab-9db92ed1bf80,MERCHANT11556,STAFF0041085
482465,0d7b69fe-3fee-47dc-b655-e26b9be1466a,MERCHANT56844,STAFF0026042
482466,c8581e89-a440-484a-b868-1e0a79fc081d,MERCHANT39696,STAFF0045967
482467,ab689c00-6e1f-4e7a-b223-baf6df2933b4,MERCHANT56999,STAFF0010034
482468,44fc7000-a596-47de-a19f-bdedc59f935c,MERCHANT36694,STAFF0037829
482469,c1efd1ec-d599-4278-b39d-ad9fb4f3731e,MERCHANT63259,STAFF0007697
482470,6d7f5dee-c6a4-4201-8ae9-5229677f817a,MERCHANT23775,STAFF0046904
482471,1a3af936-c853-4157-acd2-a93e1c17efcc,MERCHANT23016,STAFF0039832
482472,082fd305-0e5c-4279-8ff7-82f4970ef82b,MERCHANT47078,STAFF0028104
482473,2bc290c8-9f1c-4a5a-a0ac-221f7522a6e0,MERCHANT32313,STAFF0022911
482474,8723271b-6fc1-49dc-9b63-cd12b62a81a5,MERCHANT6465,STAFF0001780
482475,5a1576b4-2bc9-42f3-9b1e-299271b21716,MERCHANT57728,STAFF0039539
482476,bb732abc-15f4-4867-84ff-de71d52fe5f0,MERCHANT5187,STAFF0060348
482477,b1b7e674-5946-47e5-9c31-240fcc2c63f2,MERCHANT23512,STAFF0041970
482478,6a74b5b0-c8d3-4891-969d-bd073545f653,MERCHANT19801,STAFF0033982
482479,9a87ee1c-433e-4e47-981c-ded031b79a58,MERCHANT9551,STAFF0025960
482480,b26964c4-3bad-4d04-ada6-b4d12072f2c0,MERCHANT4130,STAFF0042071
482481,ea5cb3c9-321e-4c6c-9148-c2a91afcdf46,MERCHANT55892,STAFF0049214
482482,1a317341-636f-4996-9d30-c2bc4fea7ba3,MERCHANT13879,STAFF0003914
482483,d5ae1116-6f51-403d-8112-c77435cb8266,MERCHANT59087,STAFF0037638
482484,8b4bb7bd-96e1-42dd-bbff-0212c47e960f,MERCHANT52400,STAFF0033728
482485,a5ec2960-2071-4d60-a8cc-cbbef5dbfe86,MERCHANT21695,STAFF0001584
482486,dd31282e-d549-4c29-9a61-7e3ac6824433,MERCHANT14041,STAFF0022378
482487,60f062a2-709a-4ca3-9cca-82d71f114061,MERCHANT19325,STAFF0040709
482488,c325ffdf-abc5-4cd1-a46d-3c7da9e4f38d,MERCHANT60651,STAFF0020762
482489,e9136951-0a09-41bb-b26e-2c889d5800f3,MERCHANT44203,STAFF0032045
482490,fa5caf82-9860-4103-9df9-7156c7e08ac9,MERCHANT46507,STAFF0022375
482491,90e365ab-35e2-4964-ae9f-8e4d0ee26538,MERCHANT40397,STAFF0039165
482492,ddf4ab2a-b4b2-4d7d-96c7-101236480c4f,MERCHANT23808,STAFF0047757
482493,a8f96caf-41dc-4e53-9253-faa9b7b210a5,MERCHANT46488,STAFF0023336
482494,a46f6fba-b078-4be5-882c-0c5c04e91e91,MERCHANT20816,STAFF0021012
482495,bf71c850-8911-4182-8ac0-04b189adc092,MERCHANT26815,STAFF0053259
482496,2d0bb42a-02ce-4ea7-aa17-10a6f1048dda,MERCHANT55339,STAFF0054433
482497,6f59f581-902c-40fe-8996-dbd12582ea83,MERCHANT26705,STAFF0005986
482498,b186a83e-2312-4b46-b382-73763c1f8a41,MERCHANT52576,STAFF0002796
482499,38c3d039-5277-45be-a05f-2c2e77d72240,MERCHANT22269,STAFF0026847
482500,4648ecf5-b3c6-4b4c-b7cb-cca9073fa254,MERCHANT56057,STAFF0051046
482501,14bbcd34-45d6-4cb4-903f-465022f62260,MERCHANT54954,STAFF0046769
482502,04213da5-85f5-427b-b729-d218d870a011,MERCHANT64018,STAFF0024493
482503,b19e5660-d531-4fa0-a6b7-ba0bc9fd94cc,MERCHANT51910,STAFF0029023
482504,041ffb5e-06b4-42e4-bcd9-00276ce8d389,MERCHANT55362,STAFF0010819
482505,0b56bd7d-a7f7-4fae-8592-0faccb360ec9,MERCHANT56925,STAFF0014341
482506,d607cdad-d750-4a9e-bcb7-ca322fc1f728,MERCHANT46683,STAFF0010254
482507,67a682b4-a388-4c37-af74-80a2a39ff15f,MERCHANT20748,STAFF0042708
482508,fa43ef6a-601c-4192-9425-5df9263e12f1,MERCHANT54284,STAFF0064405
482509,d02807fe-f0f1-45b4-92e6-ca44a2623193,MERCHANT60342,STAFF0008135
482510,1910c782-bf2e-4335-86e1-6eaec66f4cdc,MERCHANT46488,STAFF0002774
482511,5094ccef-2d0f-4dc0-abab-54ab4f015df4,MERCHANT40021,STAFF0005004
482512,31783df1-b953-4e6e-9a85-1fa275ab01cc,MERCHANT39847,STAFF0002149
482513,e251ba8f-e724-412b-95bf-e826c8e76ca7,MERCHANT40089,STAFF0037521
482514,2329ae11-76d1-4347-9ff6-3b5e2187707a,MERCHANT15316,STAFF0007421
482515,d68be70c-8d36-457f-9591-4a53133dbfbb,MERCHANT34894,STAFF0051682
482516,27a45f3c-ce54-47c9-a523-2c12a8b0cc83,MERCHANT21770,STAFF0015369
482517,d62026ce-96bd-439c-8524-006da52f384e,MERCHANT8655,STAFF0025662
482518,408ae0bc-ee29-4273-b275-1b335e5810bc,MERCHANT55754,STAFF0015369
482519,ef5af458-e783-44a5-bb1b-e17479bc56de,MERCHANT16140,STAFF0043328
482520,385f3cbe-55e7-4c6a-ab93-36368d67c03f,MERCHANT44855,STAFF0035271
482521,6aff825b-7957-444e-be99-1716430d3d96,MERCHANT22134,STAFF0003704
482522,626e1e19-caf4-43f8-9d3c-45e41a844390,MERCHANT31246,STAFF0003327
482523,8b37dca8-a436-4b45-b9d5-e1bc59ba8d5e,MERCHANT55329,STAFF0031137
482524,988333d8-c4f8-4dd1-9796-6a77814f032f,MERCHANT62178,STAFF0035898
482525,6e66adae-9aea-400a-88c1-4eb28faa8e39,MERCHANT15850,STAFF0021097
482526,ed257aed-0751-42da-b3ff-e3893445c634,MERCHANT52249,STAFF0023758
482527,aceacbed-a8a3-4c8d-b9b9-71c8c8c51dce,MERCHANT39467,STAFF0002662
482528,bb6396c0-88dc-4c9c-bab2-c66f251184ef,MERCHANT54504,STAFF0045193
482529,1be6adfd-1d66-4eaf-8109-2832b747adfe,MERCHANT36352,STAFF0027391
482530,0aa21642-cd89-46dc-bf8e-f10e2255eb8f,MERCHANT32507,STAFF0026370
482531,9e508e32-e418-4dd2-8352-96a4a3ca517f,MERCHANT53211,STAFF0050960
482532,33b3f437-e0fb-4141-8d89-4e5b11b22b4b,MERCHANT33372,STAFF0063816
482533,1ab9294e-dc41-4187-9a8d-172368734cce,MERCHANT42254,STAFF0004245
482534,7fc87419-8a6e-4cab-849b-7da4bdca7f3f,MERCHANT30291,STAFF0041761
482535,af5e3c8c-f444-4175-8ae1-e6622e461df9,MERCHANT37308,STAFF0060660
482536,99e3947a-e6b6-4d3e-b6ab-603c659ce4c4,MERCHANT54635,STAFF0003133
482537,39f11000-fd2f-41d5-bb84-c01d25f878e6,MERCHANT64662,STAFF0062973
482538,9e8b989d-6876-4d63-970a-4918e1c3b194,MERCHANT24020,STAFF0017247
482539,79080bae-856a-412a-9bc4-aebfbc13b80e,MERCHANT53249,STAFF0025912
482540,e11ccdcc-204f-425f-9398-e83515ffec74,MERCHANT60329,STAFF0012545
482541,393f2381-d1a6-4091-bef7-3bb9f8cd6b0b,MERCHANT44807,STAFF0018515
482542,371de42a-243d-4959-ba8b-3eaca51664f4,MERCHANT53859,STAFF0015542
482543,1265fed2-5328-44fe-8d7e-86fac222bf11,MERCHANT57718,STAFF0021128
482544,c39854d1-50c1-4dc9-81a0-0544dc52f3bd,MERCHANT36298,STAFF0016304
482545,903cb05d-b08f-4e42-aaca-ff9f175b791b,MERCHANT48303,STAFF0028793
482546,0fb2258e-3e13-4d4f-bc6a-29803f0c1608,MERCHANT37705,STAFF0030820
482547,51412a67-74ef-4b70-b4f0-7d0ebc75dca0,MERCHANT60996,STAFF0061473
482548,eeb7f5ea-b0ab-4a34-963b-e5157e4d5c90,MERCHANT53706,STAFF0034032
482549,90c7dff1-5c61-465f-a44b-2237ff9d7ef7,MERCHANT18826,STAFF0027626
482550,2c99601c-e32a-4e91-b800-938e6018025a,MERCHANT14736,STAFF0017818
482551,5cf994bd-3506-4e95-a7d1-86b0e26d2fdf,MERCHANT28821,STAFF0001404
482552,3436e4f4-391c-4c56-981e-0d5d28b4e8e4,MERCHANT17931,STAFF0023818
482553,5c0a092d-0f77-4bb0-b728-eb49dcab3f55,MERCHANT55823,STAFF0003048
482554,c30d9d0b-7faa-46f5-8aaa-8a908dd027c0,MERCHANT64456,STAFF0030480
482555,9621bc8a-dc82-44c9-9977-f263fde346f2,MERCHANT26814,STAFF0014343
482556,8c25987b-854a-4a95-8c5a-015bb3be5971,MERCHANT49659,STAFF0028036
482557,cd707747-f036-4dd3-a434-5a410861e881,MERCHANT1646,STAFF0024461
482558,a29fc8ef-1a9a-4e50-9fc2-6dbbb705f1ae,MERCHANT26558,STAFF0041612
482559,b29a0c97-1db5-47bf-9f26-7cb3dddb64f2,MERCHANT46755,STAFF0022105
482560,6760305a-ab55-466a-961e-65d9741ea257,MERCHANT44203,STAFF0055357
482561,b55d2b9e-5358-4975-8dfe-700012859d06,MERCHANT5233,STAFF0015033
482562,f6ba833a-f565-4779-a034-629520851cde,MERCHANT0756,STAFF0019665
482563,607f3b52-2216-42d2-9f0d-3895e111e927,MERCHANT33025,STAFF0059864
482564,6ebdf62f-d4fa-4999-a5d1-77c07b8a661e,MERCHANT30407,STAFF0064694
482565,7e80bb9d-8698-4db3-b9df-b5412126771e,MERCHANT18315,STAFF0018101
482566,067abd9b-f316-4cfd-8d4c-620c79c6e356,MERCHANT6889,STAFF0036217
482567,110a10e6-fa8d-4d76-a32b-17a70c896558,MERCHANT52501,STAFF0004235
482568,a0cd10dc-c7da-496a-8705-435f90a79995,MERCHANT59035,STAFF0028053
482569,25163b06-133c-4cee-935c-7c3b282f95dd,MERCHANT49839,STAFF0020207
482570,13e2cc06-0cfa-45f2-b58f-2e2b6368e68e,MERCHANT10712,STAFF0005464
482571,1b23cf65-5df4-46c3-bc03-89a9dd07fa36,MERCHANT51298,STAFF0007990
482572,7a5ef644-89d9-45fa-b667-04a37573e3fb,MERCHANT23215,STAFF0005749
482573,0ec83d85-39c4-44cb-9ea2-b06becda5067,MERCHANT10629,STAFF0065244
482574,6494fd80-2993-443e-bdf3-362bf504f618,MERCHANT65485,STAFF0015517
482575,553e938f-3dc4-485a-a2d8-dc86c26ebe8a,MERCHANT15788,STAFF0026700
482576,aa7062dc-2258-4a1b-8afa-690f89219703,MERCHANT31810,STAFF0019985
482577,ed1abe09-0154-4b2c-8242-a352be6b3db4,MERCHANT29542,STAFF0018505
482578,9e9dd4be-6341-446f-84ac-c8825de68e8c,MERCHANT49069,STAFF0003914
482579,0714e407-62b5-46cf-823c-7e39c50f86d9,MERCHANT33918,STAFF0005988
482580,b64425d3-497a-41d4-b1fe-26aee741c619,MERCHANT58106,STAFF0041921
482581,d976e5e4-a2fa-4dc3-9c32-2f10f764f746,MERCHANT22087,STAFF0019267
482582,1080f28f-057d-4059-bae6-b2194ba56583,MERCHANT39429,STAFF0048479
482583,4c3e2a33-c939-417c-b214-1c61c32cc489,MERCHANT24532,STAFF0013441
482584,bf0dbf34-9d25-4c88-8d7d-edddb8f33bcd,MERCHANT28240,STAFF0033054
482585,33f04672-e106-43e1-adcc-ef19747da649,MERCHANT27884,STAFF0034286
482586,54486f87-3e01-4751-9615-8cca2922a56a,MERCHANT48965,STAFF0053962
482587,dcd7a0a0-d72d-4a66-8bf1-32223dac0945,MERCHANT17896,STAFF0000370
482588,ee9bcdd6-9320-43d4-889e-8e0d245f02e0,MERCHANT51372,STAFF0055404
482589,76bca064-3dab-4ede-b058-40e2be4ef6fd,MERCHANT46088,STAFF0050540
482590,2d1f147b-8287-42ad-b131-353aacf5d25f,MERCHANT18374,STAFF0026216
482591,29aabf69-c029-4564-92f3-6c1032c1e7cc,MERCHANT55007,STAFF0033574
482592,cc121bd1-2c91-4e6d-9ef5-fdf5894d7bc7,MERCHANT59492,STAFF0041921
482593,162a8e89-77a1-44bf-87be-c320444fbd52,MERCHANT1071,STAFF0048882
482594,7bb1366a-30bc-422d-aae1-bb0ae2144a22,MERCHANT12199,STAFF0021604
482595,8c5b7fa0-9711-490f-aa5d-4ece16e0165a,MERCHANT31518,STAFF0026042
482596,057c72f7-37e5-4a38-8f09-07cc71e84bd5,MERCHANT37863,STAFF0001686
482597,31e084c0-eb16-4ea3-b50c-38a4ea11b073,MERCHANT54025,STAFF0031960
482598,aa5da40d-5d2a-4b09-9e99-25bbb56f76df,MERCHANT56723,STAFF0037177
482599,083f5e4d-968f-4309-bae1-2f2f88272919,MERCHANT64868,STAFF0048755
482600,0e6fcb35-8ecc-450b-b2a5-c809f47247b2,MERCHANT42119,STAFF0020875
482601,dbff4615-dc21-4aa2-a9e3-c3394251960d,MERCHANT59355,STAFF0032316
482602,19bae014-30b4-46cc-9a1b-10316969f50e,MERCHANT9292,STAFF0005614
482603,aefca72c-91a6-4317-92fb-2744976e61d1,MERCHANT30725,STAFF0047593
482604,dedf7ad2-53a3-4ff9-aafe-181b4427f44c,MERCHANT8130,STAFF0059845
482605,6913bdfd-2449-46fe-89c7-f636abfae2a0,MERCHANT18108,STAFF0004055
482606,f187a907-f8dd-4dc4-beec-355b0e2a9254,MERCHANT7702,STAFF0031249
482607,cecab60b-af21-4871-8174-ac0f188feca0,MERCHANT9980,STAFF0061856
482608,2f9b28b4-ba1c-4982-af78-4bcf128ba6cc,MERCHANT29283,STAFF0023893
482609,0ca924f8-9820-4e26-9f7a-2e0fb9a8854a,MERCHANT41853,STAFF0032508
482610,4f5e9be1-d68f-4981-be8b-d4114b85b4d4,MERCHANT23495,STAFF0007584
482611,33447e95-8b63-4b88-ac1a-0f548abf5f28,MERCHANT15727,STAFF0023924
482612,bf540cfb-da7a-4848-8fc9-726ff27a1918,MERCHANT34784,STAFF0057237
482613,4c1cc446-5c6e-4928-9664-d3030a3a409d,MERCHANT53142,STAFF0003440
482614,9421aa65-70f3-4037-bbd3-3eccee1e5aee,MERCHANT44783,STAFF0025002
482615,89cd1bd0-999f-4fe3-9757-06c39997fdc2,MERCHANT49043,STAFF0035997
482616,29b2afd0-2861-43ce-acee-677f076c9a2d,MERCHANT58745,STAFF0009313
482617,a0d9a6e7-fe19-473d-96d6-6ef7797da626,MERCHANT14559,STAFF0046233
482618,b604427c-f26d-4762-819e-9e6de6b73544,MERCHANT38145,STAFF0020590
482619,ae0ef793-a234-4a5f-a8b9-0175c24db78f,MERCHANT57133,STAFF0036655
482620,7a906f24-fecf-4cca-9899-83c438db6f57,MERCHANT60363,STAFF0025523
482621,0013cd71-cb2d-43f7-8cc8-c54338666413,MERCHANT55365,STAFF0004097
482622,7d7f837b-5372-404e-b8cf-8e1cc456d16e,MERCHANT8185,STAFF0010968
482623,153dd561-dc79-47c8-93f4-985866ac1c7e,MERCHANT40111,STAFF0014545
482624,2975b91e-3abf-467d-b1d8-aab168e73cbc,MERCHANT42609,STAFF0034403
482625,34efc6ef-6dc3-40ac-b3bd-dc25dd8fbd05,MERCHANT37524,STAFF0029522
482626,53ba2206-a7f0-47cd-aa75-5f2a74c99408,MERCHANT60675,STAFF0059087
482627,f479f400-6f7f-487f-b058-07f6b18f762d,MERCHANT35084,STAFF0039901
482628,e80db650-5345-4428-be7d-577b5c676128,MERCHANT13879,STAFF0003203
482629,10a7e853-f440-43d2-b548-fb91f36b2798,MERCHANT4340,STAFF0013240
482630,493b639e-c9f3-45ac-8456-2487140bbdfb,MERCHANT26533,STAFF0049256
482631,09326f35-3330-4d64-b778-efdf6a58a6df,MERCHANT27105,STAFF0036655
482632,6c46a58a-b5c4-4567-9f1b-c709a95269c4,MERCHANT14873,STAFF0060996
482633,bd11734a-1761-4ff2-aa85-904823010cdf,MERCHANT3099,STAFF0020145
482634,88fd8c8a-3e9a-4c17-a562-824f6dddfb55,MERCHANT31395,STAFF0033039
482635,c379644d-0b45-49ed-a040-e206ba4ad8fe,MERCHANT13710,STAFF0039948
482636,03eb9bf5-7619-4862-ad03-cb90f7439d41,MERCHANT19787,STAFF0001729
482637,bea5b589-1d67-4a2d-8575-4b477f81168e,MERCHANT64119,STAFF0000931
482638,ede75b2c-55e5-4491-ad25-4aba9fbe29af,MERCHANT7858,STAFF0056197
482639,4740da1f-e691-49dd-b9a8-5157d673e88c,MERCHANT18030,STAFF0058153
482640,555ada52-cd49-4733-840b-0daf8adb43a0,MERCHANT51895,STAFF0013197
482641,efad08e1-63cc-41b8-bd2f-bf24666ea36a,MERCHANT57886,STAFF0001545
482642,c6c5f180-5bab-4c77-95bb-4bf7a3a621ef,MERCHANT17990,STAFF0046656
482643,075b8109-db1d-48d9-86cc-18e5e8536e88,MERCHANT42022,STAFF0048992
482644,a14b6a39-5372-4663-b819-69769121b5ce,MERCHANT8012,STAFF0042653
482645,cfa61fbd-13c6-4f83-86a1-40afe18b1285,MERCHANT49132,STAFF0003012
482646,08409305-97b3-442c-b047-8ee2318eb1cf,MERCHANT8247,STAFF0015465
482647,7a39ab94-746d-4e96-8c1f-3fff253617e3,MERCHANT53123,STAFF0000133
482648,0e579e9f-b4f9-4629-a581-888d3d741e1a,MERCHANT47321,STAFF0061371
482649,7d766c9d-dc09-4f66-8e4a-ac3730eff083,MERCHANT0384,STAFF0058965
482650,868ef808-7163-4692-b51a-72e41a999ad0,MERCHANT24172,STAFF0045842
482651,87ffa6af-9fd3-4dd3-a40a-3b219144b953,MERCHANT55362,STAFF0034476
482652,bab87b4f-7e31-42db-87a2-a3538a9da950,MERCHANT59549,STAFF0062040
482653,92d29bb5-c467-4f44-b0a4-a90dad9e9223,MERCHANT22390,STAFF0054834
482654,21088384-39df-4e3a-8a44-16f171780287,MERCHANT8904,STAFF0028583
482655,2c5a3817-144c-41b4-aace-86f401a54261,MERCHANT44916,STAFF0013511
482656,521a440a-178f-4877-a271-dd15a8aab86c,MERCHANT0928,STAFF0065172
482657,36a63eb0-e40f-4134-be6c-314fbb7e3a39,MERCHANT41525,STAFF0048663
482658,f93069a1-51fa-42d7-8d94-93ba8f7a00d6,MERCHANT45576,STAFF0051257
482659,868f9664-86de-4806-8d2b-bfde82ad69a7,MERCHANT54369,STAFF0013717
482660,40b277ec-3f30-4b42-b485-931a27b4688a,MERCHANT26313,STAFF0061462
482661,5272aac2-0812-4007-b63b-46787ad2398f,MERCHANT39307,STAFF0059392
482662,9644725a-2bc5-44c8-b8a0-595ccdd8b173,MERCHANT1845,STAFF0058161
482663,fe2a3a01-e177-499e-9f96-6e53f8a2e486,MERCHANT24437,STAFF0020049
482664,8b3271c4-5875-414a-939c-49cd694bccf1,MERCHANT6403,STAFF0023959
482665,d177c1f7-9d0e-4057-b5b9-d72d1fe53e9a,MERCHANT15732,STAFF0059537
482666,a7c6c154-cbad-4e00-9d3c-3245fc993990,MERCHANT4295,STAFF0033107
482667,cd6246fa-d16e-4de0-9ba5-dcbdd67f94fa,MERCHANT41153,STAFF0046093
482668,db182533-6fc2-4150-832f-f9c5ca74e4b0,MERCHANT6188,STAFF0009759
482669,3536c967-8b42-4eab-891a-6bdafe309a15,MERCHANT57027,STAFF0020473
482670,46f10253-d452-4366-b14d-3ad1c01edfd0,MERCHANT4297,STAFF0054567
482671,5e92bce0-895e-4639-a6ea-3f073b9e85b1,MERCHANT64456,STAFF0005311
482672,896f28c3-bcc1-46f3-90ad-0ccc1f9fa76f,MERCHANT1191,STAFF0014596
482673,7530b217-8cb6-44ef-8cbb-d0469c46ded3,MERCHANT38363,STAFF0002290
482674,a1ba15c9-6eb6-4248-9ba7-32d4514d3b97,MERCHANT62278,STAFF0000353
482675,8f584d40-486a-4880-b758-379748e84c0d,MERCHANT6404,STAFF0061651
482676,7c919ec0-5365-4d3a-8a77-0afb06bf76af,MERCHANT43783,STAFF0017150
482677,5889fbbd-d0d6-43a1-9440-54ddacb062d4,MERCHANT33975,STAFF0018607
482678,8c21efef-b38d-4963-886a-60312a2a3946,MERCHANT16865,STAFF0056673
482679,f0ea239f-6775-45b2-968e-d2fcf221a837,MERCHANT8014,STAFF0037132
482680,b815326d-992d-4789-a1ae-c7574085e83f,MERCHANT52873,STAFF0064803
482681,74605631-60c5-443b-b6e0-58bfb85df1f6,MERCHANT15189,STAFF0056703
482682,922a13c7-a9ac-4450-8365-7f884affe360,MERCHANT24501,STAFF0042959
482683,066134f1-22a7-4661-a872-f7cfd1d28316,MERCHANT50943,STAFF0000510
482684,1b2ab024-4e7f-4972-82dc-bd5a4173f910,MERCHANT56182,STAFF0060704
482685,8e695beb-d629-4f06-8f2a-e6720c26b8ce,MERCHANT20203,STAFF0001136
482686,84a86587-232c-4143-8864-01e3d1811792,MERCHANT13394,STAFF0009843
482687,a6e4f242-a3ba-4e16-9b71-d760ba6c2aa7,MERCHANT7928,STAFF0037828
482688,a5bdff8c-664c-4f93-9d22-e8741dbcd8ea,MERCHANT45922,STAFF0060366
482689,e9f2d3e7-acfa-4eb1-ac37-19059e340eef,MERCHANT23983,STAFF0020708
482690,2b59f69f-33bc-46b9-bde3-bfb5ff1312e1,MERCHANT51447,STAFF0055631
482691,98f5b80a-9c00-4920-855a-795d5605d9ce,MERCHANT26533,STAFF0036314
482692,3b7ff414-c88c-4c95-addb-f0ec4cf3db91,MERCHANT52513,STAFF0009373
482693,9873d9d9-0e61-4dd8-a30f-098a11d7f08a,MERCHANT9354,STAFF0065535
482694,c2660804-d4e2-48c8-b9b5-11129a4cb349,MERCHANT32803,STAFF0030288
482695,e25563f4-e461-4e20-895d-49e08135661a,MERCHANT59760,STAFF0047387
482696,92a01be7-dc38-459c-af99-9729d953d2b5,MERCHANT64162,STAFF0004671
482697,2336475d-4f04-4f01-ae28-f9113dc1ca42,MERCHANT41374,STAFF0054258
482698,05ca78df-30dc-4a32-a78f-4d705b50545b,MERCHANT53045,STAFF0064765
482699,5004f3a7-d996-4b76-8635-93b6ed36971d,MERCHANT65090,STAFF0002583
482700,2afcf56a-5124-45f7-b60f-45f854bf4298,MERCHANT22921,STAFF0054617
482701,869de4b9-916a-4a07-b82a-e2a63c344fc1,MERCHANT32410,STAFF0006528
482702,f17080c9-3be1-4288-9569-d7c01b418972,MERCHANT26818,STAFF0062988
482703,27e25991-674b-4b0a-b383-d2ea2f062f31,MERCHANT44276,STAFF0056383
482704,aab56cf9-16e4-413b-8a74-b7839271f465,MERCHANT24875,STAFF0055780
482705,ee2aa4b9-af6c-43f1-88dd-a9affc774ec4,MERCHANT0400,STAFF0064803
482706,58393949-dc0a-42dd-a421-9e419d716244,MERCHANT21151,STAFF0041163
482707,6ecd0556-8d7e-4416-aa1c-d296bec4771f,MERCHANT11013,STAFF0025803
482708,79f5748c-87f3-4301-af96-cea7e34fb188,MERCHANT37137,STAFF0000759
482709,3860c9bd-96cf-4f27-a412-24ce9b053c7c,MERCHANT59073,STAFF0002670
482710,83ad8ee1-751d-4bb1-bb17-66438c465443,MERCHANT14243,STAFF0035505
482711,529d8b14-2c9f-4c7c-a5d4-e3cfc0c2327d,MERCHANT65227,STAFF0046757
482712,db0553e4-7515-456f-927e-a1d6bb1cde43,MERCHANT54466,STAFF0061258
482713,e167357b-f590-486b-b29e-a2e0d4fad66a,MERCHANT26604,STAFF0040221
482714,2bedd131-15fa-4c8a-afdd-ea26ff428a3b,MERCHANT6698,STAFF0018991
482715,c71c807d-e2c0-4224-9755-a3a91eb825bb,MERCHANT48792,STAFF0049407
482716,42a8bbf1-c1c8-47a6-8328-b76a142a6711,MERCHANT27514,STAFF0048753
482717,d8ed2268-2907-4f90-9af8-7e04330d64c0,MERCHANT50783,STAFF0018252
482718,df066806-08a0-4443-bf08-833d538fd819,MERCHANT55101,STAFF0012734
482719,27b4a831-f315-46d5-957e-401ac2fd8eb8,MERCHANT50822,STAFF0043942
482720,ab414c5f-dcf2-4a1f-b1a6-540d50487498,MERCHANT53610,STAFF0040401
482721,1ccbdbf6-48cb-4387-ae45-aadd6a9a1545,MERCHANT34428,STAFF0058877
482722,c821c60d-b7a4-4d32-a793-bde54a441ff5,MERCHANT13257,STAFF0003126
482723,ff873dee-1e0c-4650-bf9b-47279f3c4bdb,MERCHANT3148,STAFF0019669
482724,8d4a3511-1af9-42ff-87f9-68b72821d770,MERCHANT50860,STAFF0030220
482725,9799bbf4-5cac-48d3-8a5c-8ad7f411efce,MERCHANT59786,STAFF0061502
482726,f442808e-499d-4a5d-a337-82b88d5ee2c6,MERCHANT26483,STAFF0009670
482727,401d78ec-5dd6-434e-8324-a6b1b1276070,MERCHANT51403,STAFF0000746
482728,26e87be2-21c2-4db0-89be-ac9503a9817c,MERCHANT4400,STAFF0053500
482729,365de10b-4a49-47a3-96e5-0483b4a4e2e5,MERCHANT3335,STAFF0045337
482730,4ee4bce8-3ee3-45f3-848b-10f561db7643,MERCHANT50651,STAFF0061017
482731,f705aa6c-2bfb-4906-bfd4-53f9033c89e7,MERCHANT51621,STAFF0044297
482732,13abd710-8492-4455-b96f-aff86e974744,MERCHANT43087,STAFF0047277
482733,dec526c4-3020-47c7-95ee-61e1f3f5cdc2,MERCHANT9113,STAFF0004286
482734,b1206cac-0c20-4e1c-aadd-bf6b8c257c7a,MERCHANT23769,STAFF0061651
482735,d0796047-37b1-469d-901c-50864f4a730f,MERCHANT14136,STAFF0052643
482736,f0f16859-9501-4d21-94c1-21f8507f91d7,MERCHANT3148,STAFF0026466
482737,2d9ac923-bcc2-4da5-904a-abc57325bef3,MERCHANT16797,STAFF0007988
482738,172e6569-accd-42a6-ba22-5633fd097c72,MERCHANT51866,STAFF0003932
482739,14e221e5-6c2c-4220-b1f7-4725eb6b8c12,MERCHANT34980,STAFF0022770
