,transaction_date,campaign_id,order_id,estimated arrival,availed
377657,1/23/2021,CAMPAIGN52447,0436a938-8431-4308-ab18-64d96b0b4724,13days,1
377660,6/30/2020,CAMPAIGN33679,e5d60ec7-0a79-43ad-9a26-63d9dea4eb5b,12days,0
377668,8/12/2023,CAMPAIGN33679,00f1d887-6b38-4be7-83c7-23832e9048a2,7days,0
377673,12/10/2021,CAMPAIGN46302,942b5fa9-13de-4838-bf05-f6f08316bead,5days,0
377675,3/2/2023,CAMPAIGN11190,90651495-e448-4282-a8fd-9a7b8f5ff987,14days,1
377679,5/9/2023,CAMPAIGN11190,ec6546ea-e5db-4dfc-988f-fc95048d8455,3days,1
377694,12/2/2020,CAMPAIGN61872,e862597f-de35-4d3d-969e-b3940f3cf3f0,3days,1
377695,11/26/2020,CAMPAIGN33679,868a36e1-337a-4a13-8eba-c5325e100eaa,4days,1
377697,3/15/2022,CAMPAIGN53595,2df7011e-9d60-4d87-bbd0-8cf9d1f71358,12days,0
377706,10/16/2021,CAMPAIGN24776,97f04787-c9a0-47a7-8c1f-919813ff3a35,15days,1
377718,11/8/2020,CAMPAIGN29983,1c048edb-0c2b-4bf2-b40c-9285ddf8caec,15days,1
377721,8/4/2023,CAMPAIGN53595,863a2657-95e8-465b-97c2-64fcdbf6ed0a,9days,1
377729,10/20/2022,CAMPAIGN24776,33ef37e5-a87d-40b4-94e4-16995af39a75,4days,1
377731,9/12/2022,CAMPAIGN52447,7e1cbde2-95f0-4cd4-95bb-66fad20e1998,3days,0
377734,11/15/2023,CAMPAIGN29983,f2409561-cd9d-4520-92c7-9eba0588c16c,9days,1
377737,1/3/2020,CAMPAIGN53595,b739d03b-f012-4f4c-ac5b-244bf6759b56,9days,1
377738,3/15/2021,CAMPAIGN49972,f3c283c9-4fc0-4ab0-97e6-7b3dc5a9dae4,3days,1
377744,3/15/2021,CAMPAIGN46302,4d4462b4-5330-4dca-a103-e11ba4a41ee8,8days,0
377747,11/3/2020,CAMPAIGN61872,0e9d4d1a-5637-45ff-beca-b68660a36dbf,7days,1
377755,3/10/2020,CAMPAIGN61872,e40903d3-770b-40ac-bd91-23f9b8fa3518,13days,1
377762,7/16/2022,CAMPAIGN24776,1ddbe1a7-a5e1-40cd-a3ac-9f0c5db415cf,4days,1
377763,2/20/2021,CAMPAIGN03110,f2487d0f-ff58-4ad8-a288-ea883202323b,3days,0
377765,4/23/2021,CAMPAIGN52447,1d9014de-6bdc-46a9-ac13-b526d9651ab3,7days,1
377766,12/12/2020,CAMPAIGN33679,394c8e5b-2c14-4114-8e42-f798168f7306,10days,1
377769,7/6/2023,CAMPAIGN61872,542bff90-b4ac-4a11-9851-7b20c00c9a06,10days,1
377771,10/27/2020,CAMPAIGN33679,46b0aeef-5051-47fc-859b-395f79cf99f7,4days,1
377778,9/24/2022,CAMPAIGN53595,1ea2ed09-7d45-437d-bbf0-12a341c83a09,7days,1
377789,8/10/2023,CAMPAIGN53595,922a7c16-6c9b-4adb-b7dd-059433a8e8bf,7days,1
377802,11/3/2023,CAMPAIGN49972,f28b42de-3eda-4f8f-8b0a-345acab317dd,12days,0
377803,2/4/2021,CAMPAIGN52447,6a95d443-9370-41f3-80d1-bcc37548f602,4days,1
377808,7/1/2022,CAMPAIGN49972,b23f7412-7046-49eb-9378-349761b756a1,12days,1
377809,11/25/2023,CAMPAIGN46302,d86dbd73-604d-437d-84f1-3698ad05871a,3days,1
377818,3/16/2022,CAMPAIGN61872,57f6daa9-c9cd-4cd5-9977-d766dc1724cf,5days,1
377822,4/26/2022,CAMPAIGN11190,d2ffa730-e1e4-4587-9c7b-da55d202638c,5days,1
377829,10/22/2023,CAMPAIGN49972,55050c4e-a1be-4712-b2ee-9740c7486342,14days,0
377833,7/19/2020,CAMPAIGN24776,eb8e976a-91c9-4a3a-a8ae-031b4df33ea0,10days,1
377835,11/7/2023,CAMPAIGN24776,84c4d38d-8ee0-468c-a4e2-70b416d3145a,3days,1
377841,4/30/2022,CAMPAIGN24776,5d3f04db-3baf-4004-8148-eb9880cfa171,7days,1
377842,8/28/2020,CAMPAIGN11190,c4f6b6a9-0160-42cb-a90d-1a72a53969bc,12days,1
377843,10/8/2023,CAMPAIGN61872,3a0ed194-7aa4-4847-9427-cf3a1a891080,15days,0
377847,11/23/2020,CAMPAIGN52447,f2de35d1-cbff-4ab2-9d65-8eb845d4faf8,8days,0
377850,10/25/2022,CAMPAIGN46302,8398d0a3-1c80-4533-a416-09d60b2b0c72,7days,0
377860,1/31/2022,CAMPAIGN53595,05b99120-a96d-4274-b0d1-8ff87394f772,12days,0
377864,4/27/2020,CAMPAIGN61872,91554dc3-690d-4945-8c65-a815b9483eaa,11days,0
377867,7/5/2023,CAMPAIGN33679,3728b238-9c9a-4b24-851c-1580df82d36e,5days,1
377869,5/11/2023,CAMPAIGN61872,155dad06-7691-4f0e-9e27-365735e618a4,5days,1
377872,5/22/2022,CAMPAIGN49972,3cd69e96-4c03-4947-8eff-d5e7a944e229,14days,1
377874,4/17/2020,CAMPAIGN33679,019afbc0-a58f-4f72-8c1f-13530d77b83b,11days,1
377879,6/12/2022,CAMPAIGN49972,262fcb93-8d5a-4016-94ba-f3afca887aa7,6days,1
377880,7/9/2020,CAMPAIGN11190,cb352e29-c536-4f00-bf65-4a2e5982a1f0,7days,0
377886,6/28/2020,CAMPAIGN24776,4762f60e-075a-42f4-812f-f62973a2cdc3,15days,1
377891,10/28/2021,CAMPAIGN11190,6bb5442b-780f-4a4e-8212-3409c1d27689,11days,1
377895,5/29/2022,CAMPAIGN61872,367c381b-d50d-442d-b4f8-794d27225fbd,3days,0
377903,11/23/2023,CAMPAIGN52447,953fbbec-faee-4da4-8d11-55e94621396c,6days,0
377905,12/15/2022,CAMPAIGN33679,80e41ed3-aaba-4ae6-b753-941e26622b72,12days,0
377908,2/8/2022,CAMPAIGN24776,4310f449-f17b-4f5d-b644-137dc79e1be5,8days,1
377912,3/17/2021,CAMPAIGN53595,c7dc5913-8031-4d5e-a7fc-63737fc2e87f,3days,1
377914,8/3/2020,CAMPAIGN61872,ef59eced-5a43-47a7-8e59-4c563c992ca9,13days,1
377920,6/2/2021,CAMPAIGN46302,8c0b9ef4-a85e-4172-8c71-524ed66902a1,8days,0
377923,3/30/2023,CAMPAIGN03110,d9a7dcd9-2162-4ed5-ad9f-cd28a15d4a12,7days,1
377929,12/4/2021,CAMPAIGN33679,0030cc39-c474-4a42-88db-ca80cbb4b154,7days,0
377934,7/14/2022,CAMPAIGN29983,f096d359-b72d-47a1-b393-1f98ffd99dac,13days,1
377935,2/13/2021,CAMPAIGN53595,8fb05ed0-3bb5-4706-b2c8-adbbfe595d95,13days,1
377940,10/25/2021,CAMPAIGN49972,3209940e-67e5-46ed-a775-1d304e365829,15days,0
377941,7/13/2021,CAMPAIGN49972,4841715c-89d6-4acb-873c-28fd2ef8dccf,6days,0
377947,10/3/2022,CAMPAIGN03110,a7c3427a-954a-4f5a-99ef-880b697f6494,6days,1
377951,11/18/2020,CAMPAIGN49972,ee2eebbb-1d71-4498-a721-0f5e75e59d4e,7days,0
377953,6/5/2022,CAMPAIGN03110,d98bdcca-1e65-4255-8f1b-e9bda32a3257,3days,1
377956,11/18/2021,CAMPAIGN29983,9a41103c-bc78-4648-979e-2f38221354d4,13days,0
377967,10/11/2021,CAMPAIGN61872,7f3c69dd-8ae9-4d33-b624-354ccc7a442c,14days,0
377972,6/14/2020,CAMPAIGN53595,5cb6e043-8182-4071-a49c-107668f4db44,15days,1
377974,7/22/2021,CAMPAIGN49972,19c5937d-15ad-4a76-8ca6-645dac91033d,13days,1
377983,4/25/2020,CAMPAIGN49972,0fe7c428-7cc5-44c7-a369-c7f7e8857017,11days,1
377985,7/29/2022,CAMPAIGN46302,09e882a2-5296-4ad7-a0f9-7cdada6a22ef,7days,1
377986,7/2/2021,CAMPAIGN53595,d18e0555-f0e3-4c36-ac38-73c2f1700ccc,13days,0
377989,6/1/2020,CAMPAIGN49972,8a1ec668-6b19-49b2-b85c-626bbcd1e9b2,8days,0
377992,7/17/2020,CAMPAIGN33679,d3345b6a-ac21-4bc5-8f49-f23e4c97d05c,11days,1
377996,2/23/2022,CAMPAIGN29983,0927e95b-9b80-4de3-bd46-6b62f0106084,15days,1
377999,10/10/2022,CAMPAIGN52447,95b71fc7-ad29-42dd-8820-6a5a98bc9e34,6days,0
378000,10/20/2023,CAMPAIGN29983,851cf6f7-3ca7-48d7-a816-099be3280ce0,8days,0
378001,1/4/2023,CAMPAIGN11190,848bf186-7970-46a8-871a-c918de1dba8b,12days,1
378003,4/21/2023,CAMPAIGN46302,8b0778dc-2ebf-476c-8967-ea22f4a5e2ae,4days,1
378007,1/18/2020,CAMPAIGN11190,ee54ccb6-9df3-4367-80e2-77f80243f686,4days,1
378009,3/16/2023,CAMPAIGN29983,113dfe7d-515f-4cea-b902-67878b59b568,4days,0
378011,11/13/2022,CAMPAIGN24776,d79e2405-7a7d-40cf-9c04-462caa317eac,7days,1
378012,12/12/2022,CAMPAIGN52447,bbb0aafd-ab89-470a-9f54-2cebeaecaf84,10days,0
378026,1/31/2022,CAMPAIGN33679,7d22c8b5-c396-46d2-a9d2-5af64c273832,6days,0
378030,9/27/2021,CAMPAIGN46302,8d24c60e-7315-4cc1-8adc-edd1c1a11233,3days,0
378031,2/23/2020,CAMPAIGN53595,574cc240-871b-48e1-8f93-5f0e8d9972c8,5days,1
378044,1/9/2022,CAMPAIGN49972,8da35869-d11f-4e00-b7f3-0e949a5359e9,12days,0
378046,12/14/2022,CAMPAIGN03110,0102e4d6-d43d-481d-b67c-2b4a2d789a0b,13days,1
378051,7/29/2023,CAMPAIGN61872,72b97e23-67b6-4bfb-b5a0-249eef0ed68b,8days,1
378055,8/21/2020,CAMPAIGN52447,a4659804-ee90-4de1-8ccc-e64afa2aaed7,12days,0
378064,9/21/2021,CAMPAIGN61872,bad94f8a-b948-4e42-a8d0-58d82e30105e,4days,1
378065,5/5/2020,CAMPAIGN33679,39894f83-a74e-4ce1-ae2b-9ac105582da5,13days,0
378067,11/24/2022,CAMPAIGN03110,690225e4-2ceb-43fb-94fa-db381c0bb107,5days,1
378068,9/3/2020,CAMPAIGN11190,3d93f608-a782-4010-8539-af86ca8c7276,9days,1
378076,5/7/2021,CAMPAIGN52447,fc712a80-87bb-4be4-b1b3-f64d0ffe2438,12days,0
378077,3/7/2022,CAMPAIGN33679,8bb14434-a1a1-4d4a-8690-5f1b8184d551,3days,0
378078,6/23/2020,CAMPAIGN53595,6cfd4145-0270-4f07-8c19-2fcfee89cfa8,3days,1
378079,11/2/2022,CAMPAIGN49972,575f9a83-7713-41f6-b30b-43113ae9e062,11days,1
378081,11/22/2021,CAMPAIGN11190,fa6f014b-b033-47ad-ae68-e386120a2ebd,13days,1
378082,6/8/2020,CAMPAIGN53595,0fa3c8c5-040b-4215-a3de-0bf26a371cf8,7days,1
378087,4/3/2022,CAMPAIGN53595,34fc11e5-ee05-4af7-9306-77c72b6c685a,6days,1
378088,5/25/2023,CAMPAIGN46302,155e46d8-cfc3-44af-b7e5-3a0f201c6362,3days,1
378093,5/10/2021,CAMPAIGN53595,6aaaa10c-f47a-4800-8dc1-7bf57df28bb0,3days,1
378094,9/7/2022,CAMPAIGN46302,c32e171e-cd07-4725-a19c-0caf5cd747ed,7days,1
378097,2/28/2021,CAMPAIGN49972,c7517973-8d10-4724-9459-0e80dba0f744,14days,1
378099,11/16/2020,CAMPAIGN53595,e4f98d36-8244-4af1-9a5b-a6d7e3c872dc,14days,1
378102,11/18/2020,CAMPAIGN03110,71917f08-b77d-47f2-99fe-0432730757b7,3days,1
378103,7/15/2021,CAMPAIGN11190,71a2daa0-2df1-4410-9cf3-ee9da1a00657,10days,1
378114,9/21/2023,CAMPAIGN11190,39027dd5-c129-4e69-8a78-11a70673d990,6days,1
378115,7/7/2023,CAMPAIGN52447,a75f310b-271e-47e1-ac6c-f46b243a63c2,12days,0
378116,3/24/2021,CAMPAIGN33679,7a0f79f9-e66b-4f65-a668-1214dc2c6059,13days,1
378118,8/26/2020,CAMPAIGN53595,0ff15eaf-78b8-4204-a956-f65829538992,7days,1
378120,8/19/2021,CAMPAIGN53595,a67cf9fa-ac21-4e03-bb97-7ba9ffecf981,3days,1
378123,3/6/2021,CAMPAIGN24776,14946b6d-e9c7-4f33-a954-72d4941f8288,10days,0
378129,12/30/2020,CAMPAIGN24776,a5346fd9-5707-4bf5-a33b-27bb6c629716,8days,0
378130,4/9/2023,CAMPAIGN24776,98b12181-e29c-4316-892f-48270de80300,3days,1
378134,1/11/2021,CAMPAIGN46302,bbe8a1ed-625d-4d11-b9e8-351c70a03cb0,3days,1
378136,12/26/2022,CAMPAIGN29983,846a98f5-7fa6-4179-99f6-04bab10401e9,9days,1
378141,11/25/2023,CAMPAIGN61872,24f59340-abe9-4c1e-9b9e-2600099c282a,6days,1
378142,4/8/2022,CAMPAIGN49972,9cf9bbb0-5b7e-47e3-940e-d833f18b1b2b,8days,1
378148,3/24/2023,CAMPAIGN29983,dda5a44b-fb9b-4961-af10-cebe40397577,3days,1
378158,6/18/2021,CAMPAIGN33679,dcab5d02-49fe-494d-93a9-cb9499ad8c87,14days,1
378159,7/23/2023,CAMPAIGN46302,18c95322-151b-4c4e-aac0-7f4ee0d2479d,3days,0
378164,4/4/2021,CAMPAIGN49972,a190ffd0-eca7-48f4-9bc8-75f90ae6f0c9,10days,1
378168,7/13/2022,CAMPAIGN49972,618a2be4-4604-4280-979a-bbd255f2aa67,15days,0
378171,6/14/2021,CAMPAIGN33679,869bf183-2dfc-4de1-a055-d0f0da7a01fa,3days,0
378176,7/18/2020,CAMPAIGN11190,9121a7f7-144f-40ea-abdf-263b52c05d6b,10days,0
378178,8/31/2023,CAMPAIGN29983,f6ed1a6c-0dd2-413e-bf5c-34d113c14344,8days,1
378187,2/18/2022,CAMPAIGN33679,c457e017-a97d-4d43-8216-2dabda8415c1,15days,1
378192,6/6/2022,CAMPAIGN33679,b7f95d5d-03e9-4410-ab77-31de777e8690,13days,0
378195,12/4/2021,CAMPAIGN11190,e3e11f41-0707-4aae-8640-359a9a975078,4days,0
378208,5/18/2020,CAMPAIGN03110,265e0e01-4a55-4f3c-8d6b-ed44970df9c7,13days,1
378209,1/3/2022,CAMPAIGN46302,7c108725-933d-4b1e-b2db-7493ed6b0e05,7days,1
378214,10/8/2021,CAMPAIGN29983,72445c64-c31c-4aaa-ac3e-c23a207cf737,8days,1
378215,9/9/2020,CAMPAIGN53595,9064e202-258f-43ce-9164-878828679339,14days,1
378216,3/19/2021,CAMPAIGN33679,94ac8adc-27cb-41c0-b667-a278ccd495a8,12days,1
378223,2/25/2020,CAMPAIGN49972,501644bb-88d7-4bed-ae25-7e446d79acd7,6days,1
378225,1/17/2022,CAMPAIGN24776,9c9a92ac-f8f3-4c56-865e-6ce93f35d9a6,9days,1
378231,10/23/2022,CAMPAIGN03110,3ec90787-f5c9-4d81-89df-4ac024be38c9,3days,0
378232,2/22/2022,CAMPAIGN24776,e132fadb-f06d-4727-bfdb-2bb0675b175c,3days,1
378235,3/6/2020,CAMPAIGN03110,baca3a23-a8ec-4419-b5c7-0d3128646bea,9days,1
378239,7/18/2022,CAMPAIGN46302,6ef3c727-1945-470f-bf12-c0409e03b1a5,11days,1
378240,8/17/2023,CAMPAIGN24776,0e485063-4aa6-4389-9c4e-8b7bbd286702,8days,1
378241,3/1/2023,CAMPAIGN11190,77329bfe-934c-4a00-b444-f85f0e89dd21,12days,1
378245,8/11/2020,CAMPAIGN46302,3eee00b5-c028-46b6-afb2-7ce6e3c2a9d6,7days,1
378247,8/2/2020,CAMPAIGN49972,8b8c68ab-0b79-4f17-8059-7bddafdd25b9,13days,1
378250,6/20/2023,CAMPAIGN11190,04784567-96ab-4a09-a498-86f96256472b,13days,1
378251,10/1/2020,CAMPAIGN29983,8f39a591-c201-4896-987b-6023595bd05f,6days,0
378252,10/24/2020,CAMPAIGN53595,897aff0c-d97f-4d4d-8007-f801c0bf0d66,12days,1
378258,9/26/2022,CAMPAIGN53595,20f8bb03-a216-4c0b-b8f6-efe92a817499,10days,0
378260,11/30/2023,CAMPAIGN29983,dbb0524d-da68-4241-823c-dc3655a1845d,11days,1
378268,11/11/2020,CAMPAIGN53595,baa37a99-580f-492d-98af-99645667155e,10days,1
378269,3/3/2023,CAMPAIGN53595,044a4e27-cedf-46e1-af08-6bb4e32b3ba5,9days,1
378285,1/28/2023,CAMPAIGN29983,afec5b0e-d0f1-4bbb-95a2-31d38bd3c71c,12days,0
378293,2/22/2022,CAMPAIGN52447,6d24997c-47be-448c-880c-56fad0f638e4,13days,1
378294,5/21/2023,CAMPAIGN33679,07e73ab3-4d4a-4856-aae0-7cdf6fc4ff10,12days,1
378298,8/16/2021,CAMPAIGN46302,40164ef0-4f9b-4299-80e7-0b980d91e6cb,10days,0
378299,7/30/2020,CAMPAIGN52447,2c6f33a3-4299-467f-9a95-8fc04a635d62,5days,1
378302,3/2/2022,CAMPAIGN49972,4e9f809e-e59c-45c2-858a-b9d0a60db450,9days,0
378303,7/29/2023,CAMPAIGN49972,0b152d07-5434-41fb-bf1c-790a3be7270a,12days,1
378305,2/8/2021,CAMPAIGN24776,fd9823fc-2c34-4d7b-a322-d4ff90a74f1a,9days,1
378311,7/3/2022,CAMPAIGN24776,9bca4fa3-036c-473d-945f-5fe7bf394e53,10days,1
378317,1/3/2023,CAMPAIGN29983,3b560dc7-93ec-42ac-9015-93003eaca4bc,10days,1
378329,12/17/2020,CAMPAIGN49972,08ca5011-2796-4221-b540-51369f6904c5,4days,1
378330,7/2/2021,CAMPAIGN52447,28e71f00-2f7c-448f-b9c4-51e819a35edc,3days,1
378346,5/21/2020,CAMPAIGN11190,bdd3c255-afaf-4f72-9072-a8efd5582b39,3days,1
378349,5/20/2023,CAMPAIGN33679,96ee6cd6-1396-44c9-b00e-3c8313ea4c7a,13days,0
378353,8/22/2020,CAMPAIGN49972,24e0fb17-6590-4164-a049-e683afda5c25,14days,1
378359,8/17/2021,CAMPAIGN24776,130d0219-f92e-489a-b813-9161c4e090f3,6days,1
378364,12/25/2021,CAMPAIGN33679,ce31254e-4436-499e-91e5-ae4e5f48fa69,10days,1
378367,12/30/2020,CAMPAIGN53595,e7188794-d1cb-4fb9-ab88-e1c1896fd7dc,9days,1
378378,12/2/2021,CAMPAIGN03110,04e2b5ce-e5ba-40bd-b56d-31559ee286e0,9days,1
378380,10/25/2023,CAMPAIGN53595,a6e6ae66-488b-409b-ad5f-eaa597f4b761,10days,1
378381,5/1/2022,CAMPAIGN49972,a783b1ce-9e88-4c54-97f5-6b670523a714,3days,1
378384,10/7/2020,CAMPAIGN61872,7d9788c0-914a-4ffa-8648-887511ccec65,6days,0
378386,4/28/2022,CAMPAIGN03110,c92f1658-941c-4c65-a066-f5e5c46b4db7,3days,1
378388,6/12/2022,CAMPAIGN53595,03f21cf0-c8fd-471d-9f63-bb394df0a87e,14days,1
378392,9/25/2020,CAMPAIGN52447,d699cb39-da91-4e92-b267-dfcb54c72cb9,14days,0
378395,5/27/2020,CAMPAIGN11190,069bc694-5701-4b6b-99b3-bbf9932a1376,5days,1
378397,8/1/2022,CAMPAIGN29983,ca93ab54-60eb-42da-b75c-af424992ccb8,15days,1
378398,3/17/2021,CAMPAIGN49972,b531840f-5849-4b42-9dac-c3d4499b4838,5days,1
378400,12/12/2020,CAMPAIGN49972,bd0fc553-ba4d-4586-8029-87bc1a8fccb1,6days,1
378406,11/15/2023,CAMPAIGN29983,94ff2265-f5b6-4cf5-bd7c-49c92797dd08,9days,1
378407,12/31/2022,CAMPAIGN53595,5c8bfa90-70b0-40da-ac6a-4ce4197b366a,8days,0
378416,4/12/2021,CAMPAIGN53595,979eb8d1-4597-43fe-85ff-bc0db5e1e68c,12days,0
378424,7/7/2021,CAMPAIGN49972,a061a50b-8158-428a-a03c-c5805672965f,7days,0
378430,5/31/2020,CAMPAIGN03110,9789a5c1-b708-4b8c-9364-0dfb9a831348,12days,0
378431,4/29/2021,CAMPAIGN46302,a158f818-2137-4107-8bea-fecbe2428d12,9days,1
378433,1/7/2023,CAMPAIGN03110,8b74ee85-21ad-4fe2-84ba-0f341d2a4ef1,14days,0
378445,5/12/2020,CAMPAIGN46302,2d680aea-5a32-472a-9287-716a1f216c60,6days,0
378462,1/16/2023,CAMPAIGN24776,1b8ccd3f-87e6-4574-a04a-9098fa19422b,15days,1
378467,10/19/2023,CAMPAIGN24776,b815fab1-6420-4028-a66c-44c80d2524dd,15days,1
378471,6/14/2023,CAMPAIGN61872,186d03b8-ea89-43fc-997d-04b1777f57c8,13days,1
378472,5/6/2022,CAMPAIGN46302,54d7d359-b0e6-4bf2-adcd-1669e46afb32,12days,1
378474,3/23/2021,CAMPAIGN03110,a03fddaa-5cbd-44c1-be9d-2fc232dd1616,6days,0
378476,8/21/2023,CAMPAIGN52447,b9b05000-9b4b-45db-80c6-3c8b660829f6,8days,1
378477,6/17/2023,CAMPAIGN29983,f49f29d2-cb9b-4f30-9d63-c3808c64aa7f,5days,0
378486,12/18/2022,CAMPAIGN49972,68a1ffac-7bb5-4e0a-a3cb-d29f40aef8df,7days,1
378489,4/30/2023,CAMPAIGN03110,db399f93-81d0-4b6c-af33-b6c42f675f0c,8days,1
378495,1/31/2021,CAMPAIGN52447,808f801f-c21c-47ec-b94a-f1ecc8066de4,9days,0
378499,1/29/2021,CAMPAIGN46302,0a7e840a-0a0c-4e0a-bcaa-ec7c130e73f8,3days,1
378501,4/12/2020,CAMPAIGN52447,0f212f13-54cf-482b-b38f-2a5b1f2a3267,9days,1
378505,6/20/2023,CAMPAIGN49972,bd18d595-4804-457a-9524-a0e47f960bb4,10days,1
378507,1/20/2020,CAMPAIGN49972,3bffd303-3f2e-42e1-9309-b106ff4f9b7a,13days,1
378508,6/3/2022,CAMPAIGN46302,e6faca4c-0e36-4dff-aa10-c5451a1d05d2,3days,1
378511,10/3/2021,CAMPAIGN24776,c7d3b0e5-7b53-427f-b07b-83df98a60a9b,5days,0
378518,11/3/2023,CAMPAIGN29983,f9c3db41-9d08-48cb-b37a-a9ea05f50048,10days,0
378520,4/16/2021,CAMPAIGN46302,83527263-77fb-4bd7-a0d9-512ce97fd745,3days,1
378530,6/7/2020,CAMPAIGN52447,1f81fe29-a366-4134-bfe7-55f68255ea80,7days,0
378536,11/2/2022,CAMPAIGN24776,216e4ad6-0884-4206-b76f-62024849b4bf,3days,0
378538,12/20/2021,CAMPAIGN03110,266736e8-b7f9-4dda-94e3-77cb3f15c588,9days,0
378540,7/21/2022,CAMPAIGN49972,7ba7b399-2879-4854-8e81-f7575694ac8e,9days,0
378545,3/8/2023,CAMPAIGN52447,d0f0c1ac-1b04-47a3-8a48-c299517484e1,11days,1
378552,11/12/2023,CAMPAIGN03110,7b0eb0b4-b609-4db2-aace-d87901d5c9b0,3days,0
378554,3/8/2020,CAMPAIGN61872,6670a6bf-7bb3-4214-872d-eac941d67c94,11days,1
378556,5/9/2023,CAMPAIGN33679,e96633f3-a3f5-48f8-b5c1-f9e18bda3218,11days,0
378557,11/22/2021,CAMPAIGN53595,0b39f06a-86dd-4e5d-94e2-01ce6dd7b4ca,14days,1
378565,1/24/2020,CAMPAIGN49972,064c00af-e1b6-43b8-b899-76a564d27283,8days,0
378567,11/1/2021,CAMPAIGN33679,f3ca39b6-0955-4736-890f-9130595d917c,14days,1
378568,5/2/2020,CAMPAIGN53595,2a4055ed-743c-4c6f-8f22-887f9c23aeba,13days,0
378569,7/12/2023,CAMPAIGN29983,e7758de0-5405-4cca-8877-fb33863360bc,7days,1
378577,4/12/2021,CAMPAIGN49972,a6cf2209-d40f-4fe0-b0a7-9af4b1800020,7days,1
378578,11/18/2021,CAMPAIGN61872,ecbf10e7-2e38-4c41-b185-a59e961ca5bd,14days,1
378581,7/29/2020,CAMPAIGN11190,fdec2ac8-428c-4365-8a88-7cd19f14c6a4,4days,1
378588,10/4/2020,CAMPAIGN53595,77af5874-bfd5-4333-84e4-dd3d1b18ce4b,13days,0
378589,3/24/2021,CAMPAIGN52447,e17f46ba-3b0d-4f01-bc2a-33a91bda0b9b,8days,1
378596,6/7/2023,CAMPAIGN33679,55764fb8-f042-4953-bc4a-4866235f0709,8days,0
378599,9/10/2020,CAMPAIGN11190,ae5acd1f-5701-4a64-b868-7025f6bc6e33,5days,1
378602,8/24/2020,CAMPAIGN46302,15ff9e68-be4b-4df4-898c-0fa8684f1c74,4days,0
378609,3/25/2021,CAMPAIGN29983,2dd21861-42b0-4783-9c84-e34f1ff703de,11days,1
378614,4/22/2020,CAMPAIGN49972,94f36293-0280-4bc2-a116-0e2ef3ca82fe,10days,1
378616,7/29/2021,CAMPAIGN11190,00654a7a-75a1-4342-b042-5d931bf62e8c,3days,0
378617,7/6/2023,CAMPAIGN49972,fba6378a-3238-4c67-b6a9-c9324f073de4,15days,0
378624,10/21/2020,CAMPAIGN03110,042ec677-8d1e-4b47-b0e8-a24a1d3ea96d,12days,1
378626,11/13/2021,CAMPAIGN11190,6690dca1-6738-4342-bd89-3a2d3c62faca,10days,1
378633,1/19/2023,CAMPAIGN24776,cfa1c9ee-2254-4909-a33a-29b432c5efd0,12days,1
378634,4/8/2022,CAMPAIGN53595,2362120c-5a0d-4cb5-b2fb-2c28d2f34e78,12days,1
378638,4/15/2021,CAMPAIGN61872,218f0de1-5ed0-41c0-b833-c0a7a53986d3,3days,0
378649,1/1/2023,CAMPAIGN29983,b18d31d8-bff3-4548-837c-c12b27737fbe,5days,0
378657,9/20/2020,CAMPAIGN61872,2163fb88-9831-4f95-a60c-828333d86cc3,6days,1
378664,1/16/2023,CAMPAIGN03110,b60e0c83-0730-4919-a97f-7a9cca685c9d,11days,1
378666,2/25/2022,CAMPAIGN61872,da446f4f-5ec1-4c41-ab93-765d923397fb,9days,0
378668,6/5/2020,CAMPAIGN11190,6d078be4-0b2a-4ac7-8c2e-b08421ae4bfb,3days,1
378672,2/25/2021,CAMPAIGN61872,c396f64a-9ef1-478b-b4cd-d88049d29e3e,7days,0
378675,9/5/2022,CAMPAIGN52447,0dca113b-12e4-497a-b3ff-bf23c33aae66,5days,1
378677,5/22/2020,CAMPAIGN52447,2b6d33c8-2e71-45a5-976e-08cf15729444,7days,1
378678,7/12/2023,CAMPAIGN03110,eeb5476a-e36f-41bd-b239-12b3b441330b,9days,1
378683,12/19/2020,CAMPAIGN11190,bbc5c39c-0f20-4e03-b019-af0adef43dd0,12days,0
378685,5/10/2021,CAMPAIGN53595,ab677049-4fb6-4f79-a6c6-275048cc6375,10days,1
378693,8/5/2022,CAMPAIGN52447,342dd34d-bccf-421a-a1cf-b89972dcc218,5days,0
378695,3/11/2023,CAMPAIGN11190,fc5c2343-df3b-49e4-baf5-8fdc837a56de,10days,0
378697,10/5/2021,CAMPAIGN24776,af65dfb0-4ce3-4279-92ab-19bc70ec134b,5days,0
378699,2/16/2021,CAMPAIGN29983,19a1d315-4627-4ae2-9524-3e414b51004a,10days,0
378701,3/16/2021,CAMPAIGN11190,5b72f758-f967-4f4c-8559-a0921f9e7089,14days,1
378702,4/23/2022,CAMPAIGN03110,488e69d2-659d-4c66-9bbd-6043c38aedee,7days,0
378705,10/25/2023,CAMPAIGN49972,7a38b61e-e8cd-450e-a36d-b02563c7b108,9days,1
378709,10/14/2022,CAMPAIGN46302,e39935e8-8eb8-48dc-ae34-4c343104400e,6days,0
378716,1/6/2022,CAMPAIGN24776,cf95ce5b-326f-43a4-8b43-6ab7ecdbbe23,9days,1
378718,3/6/2021,CAMPAIGN46302,462717a8-edee-4550-b4aa-992754c66b8a,12days,1
